uuid,date,time,IP,6,7,8,location,log_class,type,radio,vap,client_mac,client_ip,client_ip6,identity,aid
9efb26f4-2162-44d8-be00-53757fc8ed48,8/23/2023,17:45:04,172.17.10.39,16,6,1690998304,Boulder,events,8021x_eap_success,'1','4','8c:f8:c5:9d:01:70',,,cnading,'1337942581'
2ab92e5d-a22d-4315-8155-9fd0da988457,8/23/2023,17:46:00,172.17.80.11,16,6,1690998361,Oakland,events,8021x_eap_success,'1','2','aa:6d:e6:6f:e8:c9',,,satchi.thockchom,'100382667'
4c267364-b494-455e-81e5-5fc73d5c3150,8/23/2023,17:46:41,172.17.10.35,16,6,1690998402,Boulder,events,8021x_eap_success,'1','4','ca:80:e1:38:14:19','0.0.0.0',,kmiddough,'1191086904'
13cab87e-61e2-4eb8-829f-cafd7c88bdae,8/23/2023,17:53:42,172.17.70.32,16,6,1690998822,Washington D.C.,events,8021x_eap_success,'1','3','ea:b4:4d:0b:b9:75',,,eslater,'1271063562'
ab87aebd-8bf1-43cc-80cc-447a04f99643,8/23/2023,17:55:24,172.17.10.41,16,6,1690998924,Boulder,events,8021x_eap_success,'1','4','e4:fd:45:9e:e0:2b','0.0.0.0',,mmcnamara,'525118587'
f17cd940-f3f6-449c-8455-7e31c128a14b,8/23/2023,17:58:37,172.17.10.31,16,6,1690999117,Boulder,events,8021x_eap_success,'1','4','fc:e2:6c:0c:9b:b6','0.0.0.0',,vhelms,'1536580321'
8bb06a13-8147-4a29-be40-fabd6c65d016,8/23/2023,18:29:20,172.17.30.34,16,6,1691000960,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:16:1f:dd','0.0.0.0',,dhussin,'561488552'
8d8e981c-b7dd-4909-ab9c-653b32d1cfd2,8/23/2023,18:29:24,172.17.30.34,16,6,1691000965,Basalt,events,8021x_eap_success,'1','0','3c:06:30:42:f2:61','0.0.0.0',,mgantman,'413063159'
3b5bf405-b472-482c-a5c4-aebff4e8d6e8,8/23/2023,18:32:30,172.17.30.34,16,6,1691001150,Basalt,events,8021x_eap_success,'1','0','38:87:d5:0c:fc:1a','0.0.0.0',,cpede,'1222574898'
d4e73634-69d9-45d2-8820-505a79ce0a58,8/23/2023,18:34:24,172.17.30.38,16,6,1691001265,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:11:fa','0.0.0.0',,caroline.bennett,'1925762703'
eabfa8a3-aece-40ce-884e-1386da7fdaf3,8/23/2023,18:34:55,172.17.30.35,16,6,1691001296,Basalt,events,8021x_eap_success,'1','0','3c:06:30:14:db:1f','0.0.0.0',,shughes,'1285239928'
75946539-60d6-45dd-bf1c-2b576c396a44,8/23/2023,18:38:02,172.17.30.34,16,6,1691001483,Basalt,events,8021x_eap_success,'1','0','ac:c9:06:04:ed:6c','0.0.0.0',,hannah.perkins,'1392590009'
8f776b36-0d17-4e95-8307-653525a0a90d,8/23/2023,18:41:23,172.17.30.34,16,6,1691001684,Basalt,events,8021x_eap_success,'1','0','0e:e4:0d:2e:75:0a','0.0.0.0',,acuadra,'2089412464'
db291bab-1c0a-45fe-abc9-6fc3df58c769,8/23/2023,18:41:25,172.17.30.34,16,6,1691001685,Basalt,events,8021x_eap_success,'1','0','36:65:3b:1b:e5:01','0.0.0.0',,mweir,'1544225045'
62c377da-b14b-4a8e-94ae-a675efacf31b,8/23/2023,18:42:17,172.17.30.38,16,6,1691001738,Basalt,events,8021x_eap_success,'1','0','b0:be:83:04:50:ce','0.0.0.0',,aaston,'552237809'
ebf3b00d-c64f-4862-917c-54b865260bb5,8/23/2023,18:45:03,172.17.30.34,16,6,1691001903,Basalt,events,8021x_eap_success,'1','0','b4:fa:48:e1:5a:e9','0.0.0.0',,elong,'1646304092'
bf26ae29-7924-4e3b-83ee-6b8ade41204b,8/23/2023,18:46:57,172.17.30.34,16,6,1691002018,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:bc:51','0.0.0.0',,dslanger,'1795355021'
fd0286fd-8e82-4e63-9027-316f7ca05c26,8/23/2023,18:58:09,172.17.10.33,16,6,1691002690,Boulder,events,8021x_eap_success,'1','4','14:7d:da:0b:bb:33','0.0.0.0',,hhouse,'462147480'
88fba666-80ad-4eee-bdb6-3bce636ee943,8/23/2023,19:30:51,172.17.10.41,16,6,1691004651,Boulder,events,8021x_eap_success,'1','4','3c:a6:f6:3d:8b:de','0.0.0.0',,ewarshauer,'1598122123'
97fdcee8-1874-4d9b-a6bd-714f598d9b1e,8/23/2023,20:33:49,172.17.80.12,16,6,1691008430,Oakland,events,8021x_eap_success,'1','2','50:ed:3c:42:3a:03',,,cchan,'836279646'
b8a6bc16-ba71-41de-a560-e57445bd1b08,8/23/2023,21:24:17,172.17.30.35,16,6,1691011457,Basalt,events,8021x_eap_success,'1','0','1c:91:80:ba:41:52','0.0.0.0',,lstone,'1128215660'
114a99e8-8684-4097-a4f7-27bd90da8e98,8/23/2023,21:34:54,172.17.30.32,16,6,1691012095,Basalt,events,8021x_eap_success,'1','0','3c:a6:f6:49:65:d9','0.0.0.0',,nleonard,'214699345'
4fbd8431-ba28-40c9-96f5-2e9aa63a47d3,8/23/2023,23:41:44,172.17.80.12,16,6,1691019705,Oakland,events,8021x_eap_success,'1','2','a8:64:f1:c0:fb:e3',,,schalasani,'1235263609'
1a39d6aa-30c7-4ec5-bb63-ca1c26025533,8/24/2023,0:27:44,172.17.10.36,16,6,1691022464,Boulder,events,8021x_eap_success,'1','4','3c:a6:f6:3d:8b:de','0.0.0.0',,ewarshauer,'319905413'
a4dba558-b59d-4ba5-9b70-149147fce67f,8/24/2023,0:46:09,172.17.30.38,16,6,1691023569,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','172.16.30.189',,mabramczyk,'1374557744'
955997cb-e4af-413b-aa61-056006080076,8/24/2023,1:00:00,172.17.10.30,16,6,1691024400,Boulder,events,8021x_eap_success,'1','4','a4:cf:99:62:49:c7','0.0.0.0',,cfong,'1361257806'
cd55bbcf-136a-4ba6-ae5a-48420a880f07,8/24/2023,1:33:41,172.17.30.40,16,6,1691026422,Basalt,events,8021x_eap_success,'1','0','18:cc:18:78:97:36','0.0.0.0',,kbrehm,'630075320'
1f87b1a7-65fd-49e2-8ede-eb52d1d210a2,8/24/2023,1:38:51,172.17.10.36,16,6,1691026732,Boulder,events,8021x_eap_success,'1','4','ee:62:bf:63:22:87','172.16.11.187',,tweiss,'1143424018'
bc21d563-4cb7-49f5-9630-4d65a210c217,8/24/2023,7:41:11,172.17.30.35,16,6,1691048471,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:16:3a:12','0.0.0.0',,aldine.francois,'1777986781'
939da801-0f03-4498-afa9-4b6534a5bcf2,8/24/2023,10:47:55,172.17.30.32,16,6,1691059676,Basalt,events,8021x_eap_success,'1','0','fc:e2:6c:0c:7d:11','0.0.0.0',,eyoung,'1040166075'
1ce1dc48-457f-4003-b220-f6c9c6a20af0,8/24/2023,11:35:04,172.17.70.32,16,6,1691062504,Washington D.C.,events,8021x_eap_success,'1','3','1a:16:39:75:55:2d',,,rkahsar,'1549989631'
6ea59f8a-31c2-4bbf-9b4b-dab1fe34c391,8/24/2023,11:52:30,172.17.60.33,16,6,1691063551,New York City,events,8021x_eap_success,'1','3','aa:1b:d7:94:00:9a',,,mrabbani,'1980633922'
41c82ab9-c371-43a4-9bd7-869a3982d8fe,8/24/2023,12:32:58,172.17.70.32,16,6,1691065978,Washington D.C.,events,8021x_eap_success,'1','3','bc:d0:74:ef:7b:fc',,,jrosas,'1795338822'
be0c56a2-fdef-457a-a6c8-67a4be70dff4,8/24/2023,12:35:07,172.17.60.30,16,6,1691066108,New York City,events,8021x_eap_success,'1','3','38:87:d5:0b:3b:64',,,jfallurin,'1811549520'
dc0c3f51-42e5-4266-964a-7568c8dd83be,8/24/2023,12:43:50,172.17.60.33,16,6,1691066631,New York City,events,8021x_eap_success,'1','3','6e:31:34:29:e8:a1',,,azetkulic,'680034525'
de3074f1-a628-4de8-8078-8a79ba6c6514,8/24/2023,12:49:09,172.17.10.36,16,6,1691066949,Boulder,events,8021x_eap_success,'1','4','70:32:17:4b:a4:42','0.0.0.0',,mike.huffman,'420348767'
bd549b6d-5e4d-4b50-8e93-13decedee1b6,8/24/2023,13:02:35,172.17.60.33,16,6,1691067755,New York City,events,8021x_eap_success,'1','3','f2:2c:94:d6:54:1b',,,tconway,'2076521928'
c5a3194e-0a85-4655-bcd3-d3fbb745555a,8/24/2023,13:08:41,172.17.60.32,16,6,1691068122,New York City,events,8021x_eap_success,'1','3','ac:c9:06:01:e5:0c',,,eessa,'1492530910'
8c7c1659-2ca8-471b-91da-df9862a0ee84,8/24/2023,13:12:07,172.17.60.30,16,6,1691068327,New York City,events,8021x_eap_success,'1','3','b0:be:83:07:82:f6',,,njanzow,'1337986619'
4f2fb6b3-3532-452f-b753-08411b9ca119,8/24/2023,13:14:17,172.17.10.37,16,6,1691068458,Boulder,events,8021x_eap_success,'1','4','a4:cf:99:84:0e:26','0.0.0.0',,brianne.cangelose,'1869390284'
6d72b0c2-3947-4478-a68a-3a23217635f4,8/24/2023,13:14:24,172.17.60.30,16,6,1691068465,New York City,events,8021x_eap_success,'1','3','0c:9a:3c:8e:c9:02',,,smendonca,'299843026'
830d25f6-24da-411c-9d69-705bc4b30523,8/24/2023,13:49:59,172.17.10.35,16,6,1691070600,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:48:14','0.0.0.0',,jkubancik,'29242475'
c3b1ae4f-3b2b-4228-92ec-f2335340e22d,8/24/2023,13:50:25,172.17.30.38,16,6,1691070626,Basalt,events,8021x_eap_success,'1','0','14:7d:da:d1:12:61','0.0.0.0',,genlillis,'672902129'
1cb4c2b2-ba31-4a5e-9b9f-ff01482e9efa,8/24/2023,13:55:50,172.17.30.40,16,6,1691070950,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:b4:1a:6d','0.0.0.0',,bafter,'14930071'
63563eba-898a-4b95-8d74-d3ab66734f13,8/24/2023,13:57:13,172.17.30.36,16,6,1691071033,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:bc:51','0.0.0.0',,dslanger,'1505201522'
1334ad0a-1db9-4480-999f-ca1ac10d23bb,8/24/2023,13:57:16,172.17.60.32,16,6,1691071036,New York City,events,8021x_eap_success,'1','3','1c:99:57:d9:1d:b3',,,dvaldes,'183166350'
d2851e90-d8ee-4a4f-9d81-631481aa2c4d,8/24/2023,14:02:16,172.17.10.33,16,6,1691071337,Boulder,events,8021x_eap_success,'1','4','3c:a6:f6:3e:e5:5f','0.0.0.0',,kramirez,'1687229986'
4b6ded00-9eb4-499f-bc37-df4d446ed0de,8/24/2023,14:04:41,172.17.10.37,16,6,1691071482,Boulder,events,8021x_eap_success,'1','4','1c:91:80:b9:b0:29','0.0.0.0',,cgamage,'1019547854'
0d63a5d5-fa6e-4125-afa0-ac65ce6e3c60,8/24/2023,14:05:43,172.17.70.30,16,6,1691071544,Washington D.C.,events,8021x_eap_success,'1','3','da:1f:cd:52:6e:d0','0.0.0.0',,slamonaca,'474665802'
c612b463-2c00-4268-b7f1-341937fecd5b,8/24/2023,14:06:33,172.17.10.33,16,6,1691071593,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:41:4e:fc','0.0.0.0',,lwright,'1292090496'
bc45fcdd-3349-4577-a8c2-0196c9cba500,8/24/2023,14:06:50,172.17.30.34,16,6,1691071610,Basalt,events,8021x_eap_success,'1','0','4a:0e:1c:1e:dd:30','0.0.0.0',,aaston,'552248577'
540d33fa-649b-4f26-ab5f-7614efee92c8,8/24/2023,14:07:22,172.17.30.34,16,6,1691071643,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7c:11:fa','0.0.0.0',,caroline.bennett,'902602683'
ae5cb963-729d-4ef6-b27b-8d0cfa452b8a,8/24/2023,14:07:59,172.17.30.35,16,6,1691071679,Basalt,events,8021x_eap_success,'1','0','3c:06:30:42:f2:61','0.0.0.0',,mgantman,'478441146'
9e262117-ec9d-4c49-a60f-9572faca6c35,8/24/2023,14:09:52,172.17.30.38,16,6,1691071792,Basalt,events,8021x_eap_success,'1','0','ac:c9:06:04:ed:6c','0.0.0.0',,hannah.perkins,'1100070768'
fafe9cec-7d23-4bbb-9b29-ad1a9bebd73b,8/24/2023,14:10:55,172.17.10.35,16,6,1691071855,Boulder,events,8021x_eap_success,'1','4','a0:78:17:83:76:f8','0.0.0.0',,sflandrick,'1773332916'
2da453ae-92f2-42d2-b3b3-0c3f4164bf9e,8/24/2023,14:13:50,172.17.60.33,16,6,1691072031,New York City,events,8021x_eap_success,'1','3','0a:8d:f3:fd:ac:23',,,xhu,'832547962'
bc99ff47-659f-4e98-a838-7bd95f8a5194,8/24/2023,14:15:39,172.17.70.30,16,6,1691072139,Washington D.C.,events,8021x_eap_success,'1','3','3c:06:30:1e:79:52','0.0.0.0',,nhalterman,'1256996033'
151f81c8-1ad3-414c-8e2b-3f5e1d7fcec4,8/24/2023,14:18:59,172.17.10.35,16,6,1691072339,Boulder,events,8021x_eap_success,'1','4','80:65:7c:f1:fe:74','0.0.0.0',,mdyson,'340800424'
c740772e-d166-412f-8468-45cb13e54f33,8/24/2023,14:30:59,172.17.10.33,16,6,1691073059,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:52:23','0.0.0.0',,bgrunwald,'412063549'
7712756c-46a1-4bec-be1b-45570b111926,8/24/2023,14:33:46,172.17.10.33,16,6,1691073226,Boulder,events,8021x_eap_success,'1','4','e4:fd:45:9e:e0:2b','0.0.0.0',,mmcnamara,'1413604455'
8969478a-3563-4ab1-9678-e7c9d862525b,8/24/2023,14:34:25,172.17.30.34,16,6,1691073266,Basalt,events,8021x_eap_success,'1','0','36:65:3b:1b:e5:01','0.0.0.0',,mweir,'564357500'
92ad57cb-5492-4d5f-98d2-153c3ef1e5af,8/24/2023,14:34:48,172.17.30.34,16,6,1691073289,Basalt,events,8021x_eap_success,'1','0','0e:e4:0d:2e:75:0a','0.0.0.0',,acuadra,'1197907236'
88bf5f7a-b1b9-4458-8be0-e20e70740bf8,8/24/2023,14:39:23,172.17.30.34,16,6,1691073564,Basalt,events,8021x_eap_success,'1','0','1c:91:80:ba:41:52','0.0.0.0',,lstone,'331703907'
16a2163d-ab58-4e6a-ba4c-68fc86b32b94,8/24/2023,14:47:32,172.17.10.40,16,6,1691074053,Boulder,events,8021x_eap_success,'1','4','1c:57:dc:6c:82:21','0.0.0.0',,cwayner,'206053774'
4e665abb-5b4f-482f-9c65-e6cd23946df5,8/24/2023,14:50:38,172.17.10.40,16,6,1691074239,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:b1:13','0.0.0.0',,kmulvaney,'620640516'
d9104ddb-81e5-4d58-8b8b-7a792771015e,8/24/2023,14:55:00,172.17.60.30,16,6,1691074501,New York City,events,8021x_eap_success,'1','3','18:cc:18:79:79:df',,,aallee,'1620468681'
65b6a8e1-3050-4b7c-bb6d-365530665b54,8/24/2023,14:57:43,172.17.10.35,16,6,1691074664,Boulder,events,8021x_eap_success,'1','4','ba:8b:3c:d0:73:b2','0.0.0.0',,aschwartz,'334776715'
0a2f6f08-45cf-4cae-b817-85fcc6753379,8/24/2023,14:58:56,172.17.10.35,16,6,1691074737,Boulder,events,8021x_eap_success,'1','4','a0:78:17:a7:75:7b','0.0.0.0',,cteplin,'1321229137'
dc81cfa1-ce49-401c-abdd-51dc75457540,8/24/2023,15:03:12,172.17.30.38,16,6,1691074992,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:16:1f:dd','0.0.0.0',,dhussin,'1057314500'
0b88e1fb-e58f-405d-809f-1e0e1642b318,8/24/2023,15:06:31,172.17.30.35,16,6,1691075191,Basalt,events,8021x_eap_success,'1','0','3c:06:30:14:db:1f','0.0.0.0',,shughes,'654105698'
23e48adf-c6ac-4c6e-b00a-64ce78dadc8d,8/24/2023,15:08:24,172.17.10.30,16,6,1691075304,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:09:a5','0.0.0.0',,dangel,'288477152'
7ab6b3a8-ddb6-480e-8fe7-308eb96a3497,8/24/2023,15:16:43,172.17.10.35,16,6,1691075804,Boulder,events,8021x_eap_success,'1','4','3c:06:30:42:22:50','0.0.0.0',,bbendix,'901990856'
4a928d19-2c69-4c40-b342-31405de6851f,8/24/2023,15:24:57,172.17.30.33,16,6,1691076297,Basalt,events,8021x_eap_success,'1','0','a8:7e:ea:64:ef:1a','0.0.0.0',,hmaglione,'52639948'
a56db9da-f530-40dc-8640-e50c2048ced4,8/24/2023,15:27:06,172.17.30.35,16,6,1691076426,Basalt,events,8021x_eap_success,'1','0','3c:a6:f6:49:65:d9','0.0.0.0',,nleonard,'432764259'
6a42d6f0-2074-4a63-8f23-ec50d41aa1f6,8/24/2023,15:32:22,172.17.10.38,16,6,1691076742,Boulder,events,8021x_eap_success,'1','4','10:3d:1c:e8:8a:c3',,,arotter,'154778860'
00f9d7b6-79fe-47b9-a9e5-949055bde2ad,8/24/2023,15:50:31,172.17.10.37,16,6,1691077832,Boulder,events,8021x_eap_success,'1','4','02:d6:75:67:3b:e1','0.0.0.0',,cdiec,'1012810029'
294c2ca3-9223-4b73-90eb-bfea36af7f80,8/24/2023,15:50:38,172.17.80.11,16,6,1691077838,Oakland,events,8021x_eap_success,'1','2','aa:6d:e6:6f:e8:c9',,,satchi.thockchom,'1203973795'
6f5669dd-05a8-48a7-b962-4bea7988628f,8/24/2023,16:14:39,172.17.60.33,16,6,1691079279,New York City,events,8021x_eap_success,'1','3','7e:7b:e4:5c:47:6f',,,daan.walter,'1161485436'
9f9077d9-ff1a-44ee-8de7-7926ab8fd09c,8/24/2023,16:19:29,172.17.10.38,16,6,1691079569,Boulder,events,8021x_eap_success,'1','4','14:7d:da:0b:bb:33',,,hhouse,'1979428713'
8f4b6144-90e7-4e51-9c7a-1a00019252d3,8/24/2023,16:22:28,172.17.80.10,16,6,1691079748,Oakland,events,8021x_eap_success,'0','2','8c:f8:c5:9d:2d:12',,,mmooney,'264096778'
f4aa38d7-d1cc-4ee3-89a6-fd28e63d504c,8/24/2023,16:38:43,172.17.80.12,16,6,1691080724,Oakland,events,8021x_eap_success,'1','2','3c:22:fb:16:36:c3',,,sshah,'1279241104'
00096ecf-1981-4431-a2d2-a455d0794fa0,8/24/2023,16:49:37,172.17.70.30,16,6,1691081377,Washington D.C.,events,8021x_eap_success,'1','3','72:4d:da:39:b0:e2','0.0.0.0',,ynumata,'1967035518'
3afcd0f1-9d48-4cfa-ad72-b4c3bb431a3c,8/24/2023,16:52:34,172.17.10.32,16,6,1691081555,Boulder,events,8021x_eap_success,'1','4','fc:44:82:dd:80:6a','0.0.0.0',,stoth,'962252836'
0a2074fa-0994-437c-b30e-586b70e755d4,8/24/2023,17:07:12,172.17.10.38,16,6,1691082433,Boulder,events,8021x_eap_success,'1','4','1c:c1:0c:55:e5:5b',,,etaylor,'899693848'
bf99f6d1-b647-4a30-9b9a-0f1518e424ab,8/24/2023,17:07:53,172.17.30.33,16,6,1691082473,Basalt,events,8021x_eap_success,'1','0','3c:06:30:43:14:fd','0.0.0.0',,beth.provo,'495390345'
1bfc8c88-1ea8-4e93-af8e-1a66f466c1e2,8/24/2023,18:04:10,172.17.10.37,16,6,1691085850,Boulder,events,8021x_eap_success,'1','4','84:14:4d:8a:8e:a5','0.0.0.0',,jterry,'379932640'
0a554a82-8296-4fb5-83d3-3c60ee7dcf8c,8/24/2023,18:17:08,172.17.80.12,16,6,1691086629,Oakland,events,8021x_eap_success,'0','2','a8:64:f1:c0:fb:e3',,,schalasani,'2053558003'
976d332b-255b-4dfb-8e68-3232eb40f53c,8/24/2023,18:57:44,172.17.10.40,16,6,1691089064,Boulder,events,8021x_eap_success,'1','4','3c:06:30:41:0e:cd','0.0.0.0',,codom,'20052465'
9d0c826d-9731-41e7-abac-a4d67133f87f,8/24/2023,20:14:36,172.17.10.31,16,6,1691093677,Boulder,events,8021x_eap_success,'1','4','3c:06:30:49:61:08','0.0.0.0',,tmatsuo,'1321167576'
d4d29432-590f-46ea-81ce-a30a10d35d00,8/24/2023,20:52:46,172.17.70.33,16,6,1691095967,Washington D.C.,events,8021x_eap_success,'1','3','1c:c1:0c:57:7f:fb','172.16.70.113',,wyau,'1949449136'
02c86a38-70e2-4d6e-966d-da0f56900079,8/24/2023,21:51:27,172.17.10.35,16,6,1691099488,Boulder,events,8021x_eap_success,'1','4','80:65:7c:dd:90:69','0.0.0.0',,jsward,'1246507930'
a06e6abb-7a80-4ce1-a945-ddad85351ff9,8/25/2023,0:00:18,172.17.10.30,16,6,1691107218,Boulder,events,8021x_eap_success,'1','4','3c:22:fb:16:1f:dd','0.0.0.0',,dhussin,'621677655'
047c90aa-7259-4cd7-9dd8-23fc1fa0d89a,8/25/2023,0:02:52,172.17.10.30,16,6,1691107373,Boulder,events,8021x_eap_success,'1','4','ba:8b:3c:d0:73:b2','172.16.11.102',,aschwartz,'2145458959'
b46d7052-c558-4040-b0ef-e83dc52d5c06,8/25/2023,1:05:29,172.17.70.32,16,6,1691111130,Washington D.C.,events,8021x_eap_success,'1','3','1c:c1:0c:57:7f:fb','172.16.70.113','2600:381:9408:ec6b:7cef:615d:7d4f:543c',wyau,'1172028615'
f7a66a10-1f44-46ef-ba43-f9e51db4e9b4,8/25/2023,10:50:07,172.17.30.38,16,6,1691146208,Basalt,events,8021x_eap_success,'1','0','08:9d:f4:3f:de:46','172.16.30.157',,eyoung,'638544857'
fff2c5a2-5162-408f-b248-e4fadc16f1cb,8/25/2023,13:22:04,172.17.60.30,16,6,1691155325,New York City,events,8021x_eap_success,'1','3','fc:e2:6c:0c:d8:23',,,akahn,'659756390'
4f7e57d3-8c5b-4ce5-a64e-86012e2ea57d,8/25/2023,14:18:37,172.17.30.33,16,6,1691158717,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','0.0.0.0',,mabramczyk,'1401146416'
e77240c7-96ca-4891-b938-399ce1fc120b,8/25/2023,15:27:28,172.17.10.40,16,6,1691162849,Boulder,events,8021x_eap_success,'1','4','ee:62:bf:63:22:87','0.0.0.0',,tweiss,'422197082'
0c64bcc8-349b-46a1-87dc-a5653d420ee9,8/25/2023,16:11:27,172.17.30.36,16,6,1691165488,Basalt,events,8021x_eap_success,'1','0','3c:22:fb:b4:1a:6d','0.0.0.0',,bafter,'773361385'
3f5f6905-9d6c-4d8a-81ac-10293b798dad,8/25/2023,16:58:52,172.17.80.12,16,6,1691168332,Oakland,events,8021x_eap_success,'0','2','a8:64:f1:c0:fb:e3',,,schalasani,'91423465'
e2c825ca-8b54-4288-a856-33b21efc72a5,8/25/2023,20:13:59,172.17.10.33,16,6,1691180039,Boulder,events,8021x_eap_success,'1','4','30:24:32:5a:75:cb','0.0.0.0',,julian.florez,'1583895990'
ec47dac3-66c4-46b3-b3a1-9a042f3d1960,8/25/2023,22:19:29,172.17.10.39,16,6,1691187570,Boulder,events,8021x_eap_success,'1','4','9c:b6:d0:d6:26:59','172.16.11.39',,dbreight,'557169325'
7f54bbdb-dfad-46dc-8776-9d2e04492142,8/26/2023,11:10:08,172.17.30.38,16,6,1691233809,Basalt,events,8021x_eap_success,'1','0','08:9d:f4:3f:de:46','172.16.30.157',,eyoung,'1873028179'
7be9ac68-227c-4737-885b-4ee9aaf94a02,8/26/2023,1:09:06,172.17.70.32,16,6,1691284146,Washington D.C.,events,8021x_eap_success,'1','3','1c:c1:0c:57:7f:fb','172.16.70.113','2600:381:9408:ec6b:7cef:615d:7d4f:543c',wyau,'1415135474'
6bea3b26-6ebd-482e-bab7-7f64771d5247,8/27/2023,3:09:43,172.17.30.30,16,6,1691291384,Basalt,events,8021x_eap_success,'1','0','c4:0b:31:5c:90:7f','172.16.30.16',,eyoung,'236390609'
45abdff4-c6bf-45ba-8f02-b2bfdf6ce3d3,8/28/2023,1:40:59,172.17.30.37,16,6,1691372459,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','0.0.0.0',,mabramczyk,'44273904'
1a70beb3-d2fe-4a66-abc8-a09e4f0faeff,8/29/2023,5:47:55,172.17.30.38,16,6,1691473676,Basalt,events,8021x_eap_success,'1','0','08:9d:f4:3f:de:46','172.16.30.157',,eyoung,'330102103'
868b80d7-a4b5-48bd-ab08-a9da8ef1bf31,8/29/2023,11:31:38,172.17.70.32,16,6,1691494299,Washington D.C.,events,8021x_eap_success,'1','3','7e:3a:13:43:92:81',,,ekornbluh,'505806233'
3c6655d3-3007-4e41-aaeb-ed9f1351f179,8/29/2023,12:14:58,172.17.60.33,16,6,1691496899,New York City,events,8021x_eap_success,'1','3','80:65:7c:e6:41:53',,,crosenbach,'1055592742'
a50923be-f2c8-47dd-b741-07cbbf521005,8/29/2023,12:43:25,172.17.70.33,16,6,1691498605,Washington D.C.,events,8021x_eap_success,'1','3','a8:7e:ea:64:dd:f9',,,rkahsar,'1975028918'
471604f3-cafa-41bc-a396-c07993cd7007,8/29/2023,12:46:21,172.17.60.30,16,6,1691498782,New York City,events,8021x_eap_success,'1','3','38:87:d5:0b:3b:64',,,jfallurin,'723578986'
32d46cd9-0ede-4fff-8771-ab6f30d0254c,8/29/2023,12:54:32,172.17.70.30,16,6,1691499272,Washington D.C.,events,8021x_eap_success,'1','3','a0:29:42:b0:75:6b','0.0.0.0',,tyler.fitch,'1763489278'
1da23f60-6e89-4032-89c0-1fe6098077af,8/29/2023,12:54:48,172.17.30.40,16,6,1691499288,Basalt,events,8021x_eap_success,'1','0','a0:29:42:e0:20:9a','0.0.0.0',,genlillis,'2003225647'
3081fd14-f833-42ed-bd3d-c47dc83797a3,8/29/2023,12:55:14,172.17.60.32,16,6,1691499315,New York City,events,8021x_eap_success,'1','3','fc:e2:6c:06:01:c4',,,zlittle,'1638662408'
e1af4702-287d-468c-9a2a-08277b468f22,8/29/2023,12:59:03,172.17.70.32,16,6,1691499544,Washington D.C.,events,8021x_eap_success,'1','3','3c:06:30:1e:79:52',,,nhalterman,'767610832'
806c3fd0-48d9-4c16-80b1-3b1bc61e5307,8/29/2023,13:05:17,172.17.60.33,16,6,1691499917,New York City,events,8021x_eap_success,'1','3','a0:78:17:7e:dc:2d',,,jaslin.aguirre,'313888066'
eec5fb87-8988-449a-a4d0-586cceff7053,8/29/2023,13:06:20,172.17.60.33,16,6,1691499980,New York City,events,8021x_eap_success,'1','3','d0:88:0c:63:e9:d9',,,amifsud,'1313537173'
c298d77f-1de6-40ea-b722-1dd1fd89fab8,8/29/2023,13:10:13,172.17.10.40,16,6,1691500213,Boulder,events,8021x_eap_success,'1','4','4a:ac:fb:88:4b:62','0.0.0.0',,atecza,'264969909'
de36c6aa-3911-4414-b465-515d41f30f18,8/29/2023,13:26:55,172.17.60.30,16,6,1691501215,New York City,events,8021x_eap_success,'1','3','aa:1b:d7:94:00:9a',,,mrabbani,'1717213907'
2de4741f-8673-4a0b-bd73-49a326591288,8/29/2023,13:31:47,172.17.70.30,16,6,1691501507,Washington D.C.,events,8021x_eap_success,'1','3','fc:44:82:dd:7a:89','0.0.0.0',,pmolloy,'443423104'
26e3539f-8103-4c8d-8003-d17aa93f2ee3,8/29/2023,13:47:04,172.17.10.33,16,6,1691502424,Boulder,events,8021x_eap_success,'1','4','70:32:17:4b:a4:42','0.0.0.0',,mike.huffman,'2103109569'
739e942b-ddd9-4aba-815c-30ec88d6da0f,8/29/2023,13:56:40,172.17.70.32,16,6,1691503000,Washington D.C.,events,8021x_eap_success,'1','3','b0:be:83:7f:0d:38',,,jfonteles,'1916012927'
